//TBCL/Level 1
紫[紫]	zǐ	[TBCL4*]
资本[資本]	zīběn	[TBCL4*]
自从[自從]	zìcóng	[TBCL4*]
自来水[自來水]	zìláishuǐ	[TBCL4*]
字幕[字幕]	zìmù	[TBCL4*]
自杀[自殺]	zìshā	[TBCL4*]
仔细[仔細]	zǐxì	[TBCL4*]
自在[自在]	zìzài	[TBCL4*]
自助[自助]	zìzhù	[TBCL4*]
总统府[總統府]	zǒngtǒngfǔ	[TBCL4*]
组[組]	zǔ	[TBCL4*]
组合[組合]	zǔhé	[TBCL4*]
最初[最初]	zuìchū	[TBCL4*]
//TBCL/Level 5
哎[哎]	āi	[TBCL5]
挨打[挨打]	āidǎ	[TBCL5]
挨饿[挨餓]	āi'è	[TBCL5]
爱护[愛護]	àihù	[TBCL5]
挨骂[挨罵]	āimà	[TBCL5]
爱惜[愛惜]	àixí	[TBCL5]
矮小[矮小]	ǎixiǎo	[TBCL5]
癌症[癌症]	áizhèng	癌症/癌 [áizhèng/ái][TBCL5]
癌[癌]	ái	癌症/癌 [áizhèng/ái][TBCL5]
安定[安定]	āndìng	[TBCL5]
案件[案件]	ànjiàn	[TBCL5]
案例[案例]	ànlì	[TBCL5]
按摩[按摩]	ànmó	[TBCL5]
按时[按時]	ànshí	[TBCL5]
暗示[暗示]	ànshì	[TBCL5]
安慰[安慰]	ānwèi	[TBCL5]
安心[安心]	ānxīn	[TBCL5]
暗中[暗中]	ànzhōng	[TBCL5]
昂贵[昂貴]	ángguì	[TBCL5]
拔[拔]	bá	[TBCL5]
八成[八成]	bāchéng	[TBCL5]
罢工[罷工]	bàgōng	[TBCL5]
罢了[罷了]	bàle	[TBCL5]
罢免[罷免]	bàmiǎn	[TBCL5]
把握[把握]	bǎwò	[TBCL5]
拜[拜]	bài	[TBCL5]
白日梦[白日夢]	báirìmèng	[TBCL5]
拜托[拜託]	bàituō	[TBCL5]
摆脱[擺脫]	bǎituō	[TBCL5]
拌[拌]	bàn	[TBCL5]
版[版]	bǎn	[TBCL5]
版本[版本]	bǎnběn	[TBCL5]
办公[辦公]	bàngōng	[TBCL5]
班级[班級]	bānjí	[TBCL5]
办理[辦理]	bànlǐ	[TBCL5]
半路[半路]	bànlù	[TBCL5]
伴侣[伴侶]	bànlǚ	[TBCL5]
伴随[伴隨]	bànsuí	[TBCL5]
半途[半途]	bàntú	[TBCL5]
搬运[搬運]	bānyùn	[TBCL5]
绑[綁]	bǎng	[TBCL5]
帮手[幫手]	bāngshǒu	[TBCL5]
傍晚[傍晚]	bāngwǎn	[TBCL5]
报案[報案]	bào'àn	[TBCL5]
宝贝[寶貝]	bǎobèi	[TBCL5]
保存[保存]	bǎocún	[TBCL5]
报到[報到]	bàodào	[TBCL5]
报导[報導]	bàodǎo	[TBCL5]
爆发[爆發]	bàofā	[TBCL5]
报复[報復]	bàofù	[TBCL5]
保管[保管]	bǎoguǎn	[TBCL5]
宝贵[寶貴]	bǎoguì	[TBCL5]
报警[報警]	bàojǐng	[TBCL5]
报刊[報刊]	bàokān	[TBCL5]
暴力[暴力]	bàolì	[TBCL5]
保留[保留]	bǎoliú	[TBCL5]
保守[保守]	bǎoshǒu	[TBCL5]
包围[包圍]	bāowéi	[TBCL5]
保险[保險]	bǎoxiǎn	[TBCL5]
爆炸[爆炸]	bàozhà	[TBCL5]
保障[保障]	bǎozhàng	[TBCL5]
保重[保重]	bǎozhòng	[TBCL5]
包装[包裝]	bāozhuāng	[TBCL5]
辈[輩]	bèi	[TBCL5]
悲哀[悲哀]	bēi'āi	[TBCL5]
悲惨[悲慘]	bēicǎn	[TBCL5]
被动[被動]	bèidòng	[TBCL5]
悲观[悲觀]	bēiguān	[TBCL5]
悲剧[悲劇]	bēijù	[TBCL5]
北极[北極]	běijí	[TBCL5]
背叛[背叛]	bèipàn	[TBCL5]
悲伤[悲傷]	bēishāng	[TBCL5]
背影[背影]	bèiyǐng	[TBCL5]
辈子[輩子]	bèizi	[TBCL5]
本领[本領]	běnlǐng	[TBCL5]
本能[本能]	běnnéng	[TBCL5]
本钱[本錢]	běnqián	[TBCL5]
本身[本身]	běnshēn	[TBCL5]
本事[本事]	běnshì	本事 [běnshì/běnshi][TBCL5]
本事[本事]	běnshi	本事 [běnshì/běnshi][TBCL5]
本土[本土]	běntǔ	[TBCL5]
本性[本性]	běnxìng	[TBCL5]
笨重[笨重]	bènzhòng	[TBCL5]
闭[閉]	bì	[TBCL5]
逼[逼]	bī	[TBCL5]
必备[必備]	bìbèi	[TBCL5]
彼此[彼此]	bǐcǐ	[TBCL5]
必定[必定]	bìdìng	[TBCL5]
避风港[避風港]	bìfēnggǎng	[TBCL5]
毕竟[畢竟]	bìjìng	[TBCL5]
避开[避開]	bìkāi	[TBCL5]
鼻孔[鼻孔]	bíkǒng	[TBCL5]
比例[比例]	bǐlì	[TBCL5]
比率[比率]	bǐlǜ	[TBCL5]
必然[必然]	bìrán	[TBCL5]
比喻[比喻]	bǐyù	[TBCL5]
闭嘴[閉嘴]	bìzuǐ	[TBCL5]
扁[扁]	biǎn	[TBCL5]
变动[變動]	biàndòng	[TBCL5]
编辑[編輯]	biānjí	[TBCL5]
编剧[編劇]	biānjù	[TBCL5]
辨识[辨識]	biànshì	[TBCL5]
表决[表決]	biǎojué	[TBCL5]
表明[表明]	biǎomíng	[TBCL5]
标签[標籤]	biāoqiān	[TBCL5]
标题[標題]	biāotí	[TBCL5]
宾客[賓客]	bīnkè	[TBCL5]
兵[兵]	bīng	[TBCL5]
病床[病床]	bìngchuáng	[TBCL5]
病毒[病毒]	bìngdú	[TBCL5]
冰冷[冰冷]	bīnglěng	[TBCL5]
病痛[病痛]	bìngtòng	[TBCL5]
薄[薄]	bó	[TBCL5]
拨[撥]	bō	[TBCL5]
波[波]	bō	[TBCL5]
不便[不便]	bùbiàn	[TBCL5]
补充[補充]	bǔchōng	[TBCL5]
步道[步道]	bùdào	[TBCL5]
不得已[不得已]	bùdéyǐ	[TBCL5]
不妨[不妨]	bùfáng	[TBCL5]
不敢当[不敢當]	bùgǎndāng	[TBCL5]
不顾[不顧]	bùgù	[TBCL5]
补课[補課]	bǔkè	[TBCL5]
不可思议[不可思議]	bùkěsīyì	[TBCL5]
不利[不利]	bùlì	[TBCL5]
不料[不料]	bùliào	[TBCL5]
部落[部落]	bùluò	[TBCL5]
不满[不滿]	bùmǎn	[TBCL5]
不明[不明]	bùmíng	[TBCL5]
不然[不然]	bùrán	[TBCL5]
部属[部屬]	bùshǔ	[TBCL5]
部位[部位]	bùwèi	[TBCL5]
补习[補習]	bǔxí	[TBCL5]
布置[布置]	bùzhì	布置/佈置 [bùzhì][TBCL5]
布置[佈置]	bùzhì	布置/佈置 [bùzhì][TBCL5]
不止[不止]	bùzhǐ	[TBCL5]
不知不觉[不知不覺]	bùzhībùjué	[TBCL5]
步骤[步驟]	bùzòu	[TBCL5]
踩[踩]	cǎi	[TBCL5]
猜测[猜測]	cāicè	[TBCL5]
财产[財產]	cáichǎn	[TBCL5]
采访[採訪]	cǎifǎng	[TBCL5]
财富[財富]	cáifù	[TBCL5]
采购[採購]	cǎigòu	[TBCL5]
才华[才華]	cáihuá	[TBCL5]
才能[才能]	cáinéng	[TBCL5]
裁判[裁判]	cáipàn	[TBCL5]
采取[採取]	cǎiqǔ	[TBCL5]
菜色[菜色]	càisè	[TBCL5]
彩色[彩色]	cǎisè	[TBCL5]
财务[財務]	cáiwù	[TBCL5]
猜想[猜想]	cāixiǎng	[TBCL5]
材质[材質]	cáizhí	[TBCL5]
惨[慘]	cǎn	[TBCL5]
餐具[餐具]	cānjù	[TBCL5]
残酷[殘酷]	cánkù	[TBCL5]
残忍[殘忍]	cánrěn	[TBCL5]
参与[參與]	cānyù	[TBCL5]
惨重[慘重]	cǎnzhòng	[TBCL5]
苍白[蒼白]	cāngbái	[TBCL5]
仓库[倉庫]	cāngkù	[TBCL5]
草原[草原]	cǎoyuán	[TBCL5]
操作[操作]	cāozuò	[TBCL5]
册[冊]	cè	[TBCL5]
策略[策略]	cèlüè	[TBCL5]
测试[測試]	cèshì	[TBCL5]
册子[冊子]	cèzi	[TBCL5]
插[插]	chā	[TBCL5]
差距[差距]	chājù	[TBCL5]
插嘴[插嘴]	chāzuǐ	[TBCL5]
拆[拆]	chāi	[TBCL5]
产地[產地]	chǎndì	[TBCL5]
产量[產量]	chǎnliàng	[TBCL5]
产业[產業]	chǎnyè	[TBCL5]
尝[嘗]	cháng	嘗/嚐 [cháng][TBCL5]
尝[嚐]	cháng	嘗/嚐 [cháng][TBCL5]
长处[長處]	chángchù	[TBCL5]
场次[場次]	chǎngcì	[TBCL5]
场地[場地]	chǎngdì	[TBCL5]
场合[場合]	chǎnghé	[TBCL5]
场景[場景]	chǎngjǐng	[TBCL5]
长久[長久]	chángjiǔ	[TBCL5]
厂商[廠商]	chǎngshāng	[TBCL5]
长寿[長壽]	chángshòu	[TBCL5]
场所[場所]	chǎngsuǒ	[TBCL5]
长途[長途]	chángtú	[TBCL5]
长远[長遠]	chángyuǎn	[TBCL5]
抄[抄]	chāo	[TBCL5]
超出[超出]	chāochū	[TBCL5]
潮流[潮流]	cháoliú	[TBCL5]
吵闹[吵鬧]	chǎonào	[TBCL5]
钞票[鈔票]	chāopiào	[TBCL5]
超人[超人]	chāorén	[TBCL5]
嘲笑[嘲笑]	cháoxiào	[TBCL5]
超越[超越]	chāoyuè	[TBCL5]
车道[車道]	chēdào	[TBCL5]
澈底[澈底]	chèdǐ	澈底/徹底 [chèdǐ][TBCL5]
彻底[徹底]	chèdǐ	澈底/徹底 [chèdǐ][TBCL5]
车辆[車輛]	chēliàng	[TBCL5]
车厢[車廂]	chēxiāng	[TBCL5]
沉[沉]	chén	沉/沈 [chén][TBCL5]
沈[沈]	chén	沉/沈 [chén][TBCL5]
沉默[沉默]	chénmò	沉默/沈默 [chénmò][TBCL5]
沉默[沈默]	chénmò	沉默/沈默 [chénmò][TBCL5]
陈述[陳述]	chénshù	[TBCL5]
趁早[趁早]	chènzǎo	[TBCL5]
沉重[沉重]	chénzhòng	沉重/沈重 [chénzhòng][TBCL5]
沈重[沈重]	chénzhòng	沉重/沈重 [chénzhòng][TBCL5]
撑[撐]	chēng	[TBCL5]
称[稱]	chēng	[TBCL5]
成本[成本]	chéngběn	[TBCL5]
惩罚[懲罰]	chéngfá	[TBCL5]
成分[成分]	chéngfèn	成分/成份 [chéngfèn][TBCL5]
成份[成份]	chéngfèn	成分/成份 [chéngfèn][TBCL5]
称呼[稱呼]	chēnghū	[TBCL5]
成就感[成就感]	chéngjiùgǎn	[TBCL5]
成名[成名]	chéngmíng	[TBCL5]
承诺[承諾]	chéngnuò	[TBCL5]
诚实[誠實]	chéngshí	[TBCL5]
程式[程式]	chéngshì	[TBCL5]
成为[成為]	chéngwéi	[TBCL5]
成效[成效]	chéngxiào	[TBCL5]
成语[成語]	chéngyǔ	[TBCL5]
成员[成員]	chéngyuán	[TBCL5]
称赞[稱讚]	chēngzàn	[TBCL5]
乘坐[乘坐]	chéngzuò	[TBCL5]
持[持]	chí	[TBCL5]
翅膀[翅膀]	chìbǎng	翅膀/翅 [chìbǎng/chì][TBCL5]
翅[翅]	chì	翅膀/翅 [chìbǎng/chì][TBCL5]
尺寸[尺寸]	chícun	尺寸 [chícun/chǐcùn][TBCL5]
尺寸[尺寸]	chǐcùn	尺寸 [chícun/chǐcùn][TBCL5]
吃惊[吃驚]	chījīng	[TBCL5]
吃苦[吃苦]	chīkǔ	[TBCL5]
吃亏[吃虧]	chīkuī	[TBCL5]
吃力[吃力]	chīlì	[TBCL5]
迟早[遲早]	chízǎo	[TBCL5]
宠[寵]	chǒng	[TBCL5]
冲[沖]	chōng	[TBCL5]
崇拜[崇拜]	chóngbài	[TBCL5]
冲动[衝動]	chōngdòng	[TBCL5]
充分[充分]	chōngfèn	充分/充份 [chōngfèn][TBCL5]
充份[充份]	chōngfèn	充分/充份 [chōngfèn][TBCL5]
重复[重複]	chóngfù	[TBCL5]
重复[重覆]	chóngfù	[TBCL5]
重建[重建]	chóngjiàn	[TBCL5]
充实[充實]	chōngshí	[TBCL5]
重现[重現]	chóngxiàn	[TBCL5]
重新[重新]	chóngxīn	[TBCL5]
虫子[蟲子]	chóngzi	蟲子/蟲 [chóngzi/chóng][TBCL5]
虫[蟲]	chóng	蟲子/蟲 [chóngzi/chóng][TBCL5]
重组[重組]	chóngzǔ	[TBCL5]
充足[充足]	chōngzú	[TBCL5]
抽[抽]	chōu	[TBCL5]
抽空[抽空]	chōukòng	[TBCL5]
抽屉[抽屜]	chōutì	[TBCL5]
抽象[抽象]	chōuxiàng	[TBCL5]
出版社[出版社]	chūbǎnshè	[TBCL5]
出兵[出兵]	chūbīng	[TBCL5]
初步[初步]	chūbù	[TBCL5]
出差[出差]	chūchāi	[TBCL5]
除此之外[除此之外]	chúcǐzhīwài	[TBCL5]
储存[儲存]	chúcún	[TBCL5]
出错[出錯]	chūcuò	[TBCL5]
处罚[處罰]	chǔfá	[TBCL5]
处方[處方]	chǔfāng	[TBCL5]
出轨[出軌]	chūguǐ	[TBCL5]
出海[出海]	chūhǎi	[TBCL5]
初级[初級]	chūjí	[TBCL5]
出境[出境]	chūjìng	[TBCL5]
出路[出路]	chūlù	[TBCL5]
出名[出名]	chūmíng	[TBCL5]
出色[出色]	chūsè	[TBCL5]
出身[出身]	chūshēn	[TBCL5]
出生率[出生率]	chūshēnglǜ	[TBCL5]
厨师[廚師]	chúshī	[TBCL5]
出手[出手]	chūshǒu	[TBCL5]
除外[除外]	chúwài	[TBCL5]
出外[出外]	chūwài	[TBCL5]
出席[出席]	chūxí	[TBCL5]
出血[出血]	chūxiě	[TBCL5]
出自[出自]	chūzì	[TBCL5]
出走[出走]	chūzǒu	[TBCL5]
串[串]	chuàn	[TBCL5]
喘[喘]	chuǎn	[TBCL5]
传播[傳播]	chuánbò	[TBCL5]
传达[傳達]	chuándá	[TBCL5]
传教[傳教]	chuánjiào	[TBCL5]
传奇[傳奇]	chuánqí	[TBCL5]
喘气[喘氣]	chuǎnqì	[TBCL5]
传染[傳染]	chuánrǎn	[TBCL5]
传送[傳送]	chuánsòng	[TBCL5]
穿越[穿越]	chuānyuè	[TBCL5]
船只[船隻]	chuánzhī	[TBCL5]
穿着[穿著]	chuānzhuó	[TBCL5]
闯[闖]	chuǎng	[TBCL5]
创办[創辦]	chuàngbàn	[TBCL5]
床单[床單]	chuángdān	[TBCL5]
创立[創立]	chuànglì	[TBCL5]
创业[創業]	chuàngyè	[TBCL5]
创作[創作]	chuàngzuò	[TBCL5]
吹牛[吹牛]	chuīniú	[TBCL5]
纯[純]	chún	[TBCL5]
刺[刺]	cì	[TBCL5]
此[此]	cǐ	[TBCL5]
此后[此後]	cǐhòu	[TBCL5]
词汇[詞彙]	cíhuì	[TBCL5]
次女[次女]	cìnǚ	[TBCL5]
次数[次數]	cìshù	[TBCL5]
此外[此外]	cǐwài	[TBCL5]
辞职[辭職]	cízhí	[TBCL5]
次子[次子]	cìzǐ	[TBCL5]
匆忙[匆忙]	cōngmáng	[TBCL5]
从头到尾[從頭到尾]	cóngtóudàowěi	[TBCL5]
促使[促使]	cùshǐ	[TBCL5]
粗心[粗心]	cūxīn	[TBCL5]
催[催]	cuī	[TBCL5]
脆弱[脆弱]	cuìruò	[TBCL5]
吋[吋]	cùn	[TBCL5]
寸[寸]	cùn	[TBCL5]
存款[存款]	cúnkuǎn	[TBCL5]
存在[存在]	cúnzài	[TBCL5]
村子[村子]	cūnzi	村子/村 [cūnzi/cūn][TBCL5]
村[村]	cūn	村子/村 [cūnzi/cūn][TBCL5]
错过[錯過]	cuòguò	[TBCL5]
挫折[挫折]	cuòzhé	[TBCL5]
打败[打敗]	dǎbài	[TBCL5]
大半[大半]	dàbàn	[TBCL5]
大便[大便]	dàbiàn	[TBCL5]
搭乘[搭乘]	dāchéng	[TBCL5]
大胆[大膽]	dàdǎn	[TBCL5]
大地[大地]	dàdì	[TBCL5]
打动[打動]	dǎdòng	[TBCL5]
打赌[打賭]	dǎdǔ	[TBCL5]
打断[打斷]	dǎduàn	[TBCL5]
大夫[大夫]	dàfū	大夫 [dàfū/dàifu][TBCL5]
大夫[大夫]	dàifu	大夫 [dàfū/dàifu][TBCL5]
大会[大會]	dàhuì	[TBCL5]
打击[打擊]	dǎjí	[TBCL5]
大街小巷[大街小巷]	dàjiēxiǎoxiàng	[TBCL5]
打瞌睡[打瞌睡]	dǎkēshuì	[TBCL5]
打猎[打獵]	dǎliè	[TBCL5]
大脑[大腦]	dànǎo	[TBCL5]
大排长龙[大排長龍]	dàpáichánglóng	[TBCL5]
搭配[搭配]	dāpèi	[TBCL5]
打破[打破]	dǎpò	[TBCL5]
打气[打氣]	dǎqì	[TBCL5]
大清早[大清早]	dàqīngzǎo	[TBCL5]
大师[大師]	dàshī	[TBCL5]
大王[大王]	dàwáng	[TBCL5]
大象[大象]	dàxiàng	大象/象 [dàxiàng/xiàng][TBCL5]
象[象]	xiàng	大象/象 [dàxiàng/xiàng][TBCL5]
大西洋[大西洋]	dàxīyáng	[TBCL5]
打仗[打仗]	dǎzhàng	[TBCL5]
大致[大致]	dàzhì	[TBCL5]
大众[大眾]	dàzhòng	[TBCL5]
待[待]	dài	[TBCL5]
呆[呆]	dāi	[TBCL5]
逮捕[逮捕]	dàibǔ	[TBCL5]
代沟[代溝]	dàigōu	[TBCL5]
代价[代價]	dàijià	[TBCL5]
代课[代課]	dàikè	[TBCL5]
贷款[貸款]	dàikuǎn	[TBCL5]
代理[代理]	dàilǐ	[TBCL5]
带领[帶領]	dàilǐng	[TBCL5]
带路[帶路]	dàilù	[TBCL5]
代替[代替]	dàitì	[TBCL5]
待遇[待遇]	dàiyù	[TBCL5]
胆[膽]	dǎn	[TBCL5]
单[單]	dān	[TBCL5]
单独[單獨]	dāndú	[TBCL5]
单价[單價]	dānjià	[TBCL5]
单亲[單親]	dānqīn	[TBCL5]
担任[擔任]	dānrèn	[TBCL5]
单身[單身]	dānshēn	[TBCL5]
诞生[誕生]	dànshēng	[TBCL5]
单位[單位]	dānwèi	[TBCL5]
耽误[耽誤]	dānwù	[TBCL5]
胆小[膽小]	dǎnxiǎo	[TBCL5]
单一[單一]	dānyī	[TBCL5]
担忧[擔憂]	dānyōu	[TBCL5]
但愿[但願]	dànyuàn	[TBCL5]
胆子[膽子]	dǎnzi	[TBCL5]
当[當]	dàng	[TBCL5]
挡[擋]	dǎng	[TBCL5]
档案[檔案]	dǎng'àn	[TBCL5]
当兵[當兵]	dāngbīng	[TBCL5]
当场[當場]	dāngcháng	[TBCL5]
当代[當代]	dāngdài	[TBCL5]
当今[當今]	dāngjīn	[TBCL5]
当局[當局]	dāngjú	[TBCL5]
当面[當面]	dāngmiàn	[TBCL5]
当日[當日]	dāngrì	[TBCL5]
当心[當心]	dāngxīn	[TBCL5]
当选[當選]	dāngxuǎn	[TBCL5]
道[道]	dào	[TBCL5]
道地[道地]	dàodì	[TBCL5]
祷告[禱告]	dǎogào	[TBCL5]
倒楣[倒楣]	dǎoméi	[TBCL5]
道歉[道歉]	dàoqiàn	[TBCL5]
倒数[倒數]	dàoshǔ	[TBCL5]
倒退[倒退]	dàotuì	[TBCL5]
道谢[道謝]	dàoxiè	[TBCL5]
得意[得意]	déyì	[TBCL5]
得知[得知]	dézhī	[TBCL5]
瞪[瞪]	dèng	[TBCL5]
等不及[等不及]	děngbùjí	[TBCL5]
灯光[燈光]	dēngguāng	[TBCL5]
等候[等候]	děnghòu	[TBCL5]
灯火[燈火]	dēnghuǒ	[TBCL5]
登记[登記]	dēngjì	[TBCL5]
灯泡[燈泡]	dēngpào	[TBCL5]
登山[登山]	dēngshān	[TBCL5]
等于[等於]	děngyú	[TBCL5]
递[遞]	dì	[TBCL5]
滴[滴]	dī	[TBCL5]
地带[地帶]	dìdài	[TBCL5]
地瓜[地瓜]	dìguā	[TBCL5]
低级[低級]	dījí	[TBCL5]
抵抗[抵抗]	dǐkàng	[TBCL5]
低落[低落]	dīluò	[TBCL5]
敌人[敵人]	dírén	[TBCL5]
低声[低聲]	dīshēng	[TBCL5]
地形[地形]	dìxíng	[TBCL5]
敌意[敵意]	díyì	[TBCL5]
弟子[弟子]	dìzǐ	[TBCL5]
电动[電動]	diàndòng	[TBCL5]
典范[典範]	diǎnfàn	[TBCL5]
点名[點名]	diǎnmíng	[TBCL5]
电线[電線]	diànxiàn	[TBCL5]
电信[電信]	diànxìn	[TBCL5]
点子[點子]	diǎnzi	[TBCL5]
调[調]	diào	[TBCL5]
钓[釣]	diào	[TBCL5]
掉落[掉落]	diàoluò	[TBCL5]
碟[碟]	dié	[TBCL5]
跌[跌]	dié	[TBCL5]
跌倒[跌倒]	diédǎo	[TBCL5]
顶[頂]	dǐng	[TBCL5]
叮[叮]	dīng	[TBCL5]
盯[盯]	dīng	[TBCL5]
订单[訂單]	dìngdān	[TBCL5]
顶多[頂多]	dǐngduō	[TBCL5]
顶楼[頂樓]	dǐnglóu	[TBCL5]
定期[定期]	dìngqí	[TBCL5]
定时[定時]	dìngshí	[TBCL5]
定义[定義]	dìngyì	[TBCL5]
订制[訂製]	dìngzhì	[TBCL5]
丢脸[丟臉]	diūliǎn	[TBCL5]
冻[凍]	dòng	[TBCL5]
动不动[動不動]	dòngbùdòng	[TBCL5]
动画[動畫]	dònghuà	[TBCL5]
动机[動機]	dòngjī	[TBCL5]
动力[動力]	dònglì	[TBCL5]
动人[動人]	dòngrén	[TBCL5]
动身[動身]	dòngshēn	[TBCL5]
懂事[懂事]	dǒngshì	[TBCL5]
动手[動手]	dòngshǒu	[TBCL5]
动听[動聽]	dòngtīng	[TBCL5]
赌[賭]	dǔ	[TBCL5]
赌博[賭博]	dǔbó	[TBCL5]
赌场[賭場]	dǔcháng	[TBCL5]
堵车[堵車]	dǔchē	[TBCL5]
堵塞[堵塞]	dǔsè	[TBCL5]
独特[獨特]	dútè	[TBCL5]
毒药[毒藥]	dúyào	[TBCL5]
独自[獨自]	dúzì	[TBCL5]
独子[獨子]	dúzǐ	[TBCL5]
断[斷]	duàn	[TBCL5]
短处[短處]	duǎnchù	[TBCL5]
段落[段落]	duànluò	[TBCL5]
短暂[短暫]	duǎnzhàn	[TBCL5]
对比[對比]	duìbǐ	[TBCL5]
对付[對付]	duìfu	[TBCL5]
对抗[對抗]	duìkàng	[TBCL5]
对立[對立]	duìlì	[TBCL5]
队伍[隊伍]	duìwǔ	[TBCL5]
对于[對於]	duìyú	[TBCL5]
蹲[蹲]	dūn	[TBCL5]
堕胎[墮胎]	duòtāi	[TBCL5]
多余[多餘]	duōyú	[TBCL5]
多元[多元]	duōyuán	[TBCL5]
鹅[鵝]	é	[TBCL5]
恶化[惡化]	èhuà	[TBCL5]
恶劣[惡劣]	èliè	[TBCL5]
恶梦[惡夢]	èmèng	[TBCL5]
额头[額頭]	étou	[TBCL5]
额外[額外]	éwài	[TBCL5]
恶心[噁心]	ěxīn	[TBCL5]
而[而]	ér	[TBCL5]
耳环[耳環]	ěrhuán	[TBCL5]
儿时[兒時]	érshí	[TBCL5]
罚[罰]	fá	[TBCL5]
发达[發達]	fādá	[TBCL5]
发呆[發呆]	fādāi	[TBCL5]
发动[發動]	fādòng	[TBCL5]
发抖[發抖]	fādǒu	[TBCL5]
发疯[發瘋]	fāfēng	[TBCL5]
法官[法官]	fǎguān	[TBCL5]
发挥[發揮]	fāhuī	[TBCL5]
发觉[發覺]	fājué	[TBCL5]
罚款[罰款]	fákuǎn	[TBCL5]
发脾气[發脾氣]	fāpíqì	[TBCL5]
发起[發起]	fāqǐ	[TBCL5]
发誓[發誓]	fāshì	[TBCL5]
法庭[法庭]	fǎtíng	[TBCL5]
发问[發問]	fāwèn	[TBCL5]
发行[發行]	fāxíng	[TBCL5]
发言[發言]	fāyán	[TBCL5]
发育[發育]	fāyù	[TBCL5]
法院[法院]	fǎyuàn	[TBCL5]
法子[法子]	fázi	[TBCL5]
番[番]	fān	[TBCL5]
反驳[反駁]	fǎnbó	[TBCL5]
犯错[犯錯]	fàncuò	[TBCL5]
反而[反而]	fǎn'ér	[TBCL5]
犯法[犯法]	fànfǎ	[TBCL5]
犯规[犯規]	fànguī	[TBCL5]
返回[返回]	fǎnhuí	[TBCL5]
反抗[反抗]	fǎnkàng	[TBCL5]
翻脸[翻臉]	fānliǎn	[TBCL5]
贩卖[販賣]	fànmài	[TBCL5]
反面[反面]	fǎnmiàn	[TBCL5]
烦人[煩人]	fánrén	[TBCL5]
繁荣[繁榮]	fánróng	[TBCL5]
凡事[凡事]	fánshì	[TBCL5]
反省[反省]	fǎnxǐng	[TBCL5]
反映[反映]	fǎnyìng	[TBCL5]
仿冒[仿冒]	fǎngmào	[TBCL5]
放屁[放屁]	fàngpì	[TBCL5]
防守[防守]	fángshǒu	[TBCL5]
放手[放手]	fàngshǒu	[TBCL5]
访谈[訪談]	fǎngtán	[TBCL5]
方言[方言]	fāngyán	[TBCL5]
防止[防止]	fángzhǐ	[TBCL5]
肥[肥]	féi	[TBCL5]
肺[肺]	fèi	[TBCL5]
非[非]	fēi	[TBCL5]
非法[非法]	fēifǎ	[TBCL5]
废话[廢話]	fèihuà	[TBCL5]
飞快[飛快]	fēikuài	[TBCL5]
费力[費力]	fèilì	[TBCL5]
废气[廢氣]	fèiqì	[TBCL5]
费时[費時]	fèishí	[TBCL5]
废水[廢水]	fèishuǐ	[TBCL5]
飞行[飛行]	fēixíng	[TBCL5]
分辨[分辨]	fēnbiàn	[TBCL5]
纷纷[紛紛]	fēnfēn	[TBCL5]
吩咐[吩咐]	fēnfù	[TBCL5]
分类[分類]	fēnlèi	[TBCL5]
分离[分離]	fēnlí	[TBCL5]
分裂[分裂]	fēnliè	[TBCL5]
愤怒[憤怒]	fènnù	[TBCL5]
分配[分配]	fēnpèi	[TBCL5]
分散[分散]	fēnsàn	[TBCL5]
粉丝[粉絲]	fěnsī	[TBCL5]
分析[分析]	fēnxī	[TBCL5]
缝[縫]	féng	[TBCL5]
逢[逢]	féng	[TBCL5]
封闭[封閉]	fēngbì	[TBCL5]
讽刺[諷刺]	fèngcì	[TBCL5]
疯狂[瘋狂]	fēngkuáng	[TBCL5]
蜂蜜[蜂蜜]	fēngmì	[TBCL5]
封面[封面]	fēngmiàn	[TBCL5]
风气[風氣]	fēngqì	[TBCL5]
风趣[風趣]	fēngqù	[TBCL5]
风水[風水]	fēngshuǐ	[TBCL5]
风俗[風俗]	fēngsú	[TBCL5]
风险[風險]	fēngxiǎn	[TBCL5]
疯子[瘋子]	fēngzi	[TBCL5]
佛[佛]	fó	[TBCL5]
佛教[佛教]	fójiào	[TBCL5]
否定[否定]	fǒudìng	[TBCL5]
否认[否認]	fǒurèn	[TBCL5]
扶[扶]	fú	[TBCL5]
浮[浮]	fú	[TBCL5]
副[副]	fù	[TBCL5]
腹[腹]	fù	[TBCL5]
负[負]	fù	[TBCL5]
副本[副本]	fùběn	[TBCL5]
服从[服從]	fúcóng	[TBCL5]
负担[負擔]	fùdān	[TBCL5]
辅导[輔導]	fǔdǎo	[TBCL5]
符号[符號]	fúhào	[TBCL5]
符合[符合]	fúhé	[TBCL5]
负面[負面]	fùmiàn	[TBCL5]
福气[福氣]	fúqì	[TBCL5]
妇人[婦人]	fùrén	[TBCL5]
夫人[夫人]	fūrén	[TBCL5]
肤色[膚色]	fūsè	[TBCL5]
扶手[扶手]	fúshǒu	[TBCL5]
服务业[服務業]	fúwùyè	[TBCL5]
富有[富有]	fùyǒu	[TBCL5]
富裕[富裕]	fùyù	[TBCL5]
复原[復原]	fùyuán	[TBCL5]
复制[複製]	fùzhì	[TBCL5]
副总统[副總統]	fùzǒngtǒng	[TBCL5]
