ID,Traditional,Simplified,Level,Context,WritingFreq,SpeakingFreq,MOE,Zhuyin,Pinyin,POS,Meaning,Compounds,Examples
2356,親愛,亲爱,4*,核心詞,44,11,"[[""親愛"", [""25380""]]]",ㄑㄧㄣ ㄞˋ,qīn'ài,,,,
2357,親密,亲密,4*,6.社交、人際,46,10,"[[""親密"", [""25348""]]]",ㄑㄧㄣ ㄇㄧˋ,qīnmì,,,,
2358,親人,亲人,4*,1.個人資料,23,34,"[[""親人"", [""25375""]]]",ㄑㄧㄣ ㄖㄣˊ,qīnrén,,,,
2359,清,清,4*,核心詞,114,56,"[[""清"", [""25586""]]]",ㄑㄧㄥ,qīng,,,,
2360,請教,请教,4*,核心詞,23,70,"[[""請教"", [""25813""]]]",ㄑㄧㄥˇ ㄐㄧㄠˋ,qǐngjiào,,,,
2361,青年,青年,4*,14.社會,77,68,"[[""青年"", [""25554""]]]",ㄑㄧㄥ ㄋㄧㄢˊ,qīngnián,,,,
2362,清早,清早,4*,核心詞,5,2,"[[""清早"", [""25647""]]]",ㄑㄧㄥ ㄗㄠˇ,qīngzǎo,,,,
2363,求,求,4*,核心詞,110,79,"[[""求"", [""24986""]]]",ㄑㄧㄡˊ,qiú,,,,
2364,取,取,4*,核心詞,84,68,"[[""取"", [""25923""]]]",ㄑㄩˇ,qǔ,,,,
2365,區域,区域,4*,2.日常起居,57,96,"[[""區域"", [""25881""]]]",ㄑㄩ ㄩˋ,qūyù,,,,
2366,勸,劝,4*,核心詞,45,13,"[[""勸"", [""26138""]]]",ㄑㄩㄢˋ,quàn,,,,
2367,缺點,缺点,4*,核心詞,40,19,"[[""缺點"", [""25977""]]]",ㄑㄩㄝ ㄉㄧㄢˇ,quēdiǎn,,,,
2368,熱量,热量,4*,10.餐飲、烹飪,11,31,"[[""熱量"", [""35936""]]]",ㄖㄜˋ ㄌㄧㄤˋ,rèliàng,,,,
2369,忍,忍,4*,核心詞,25,21,"[[""忍"", [""36217""]]]",ㄖㄣˇ,rěn,,,,
2370,認得,认得,4*,核心詞,20,7,"[[""認得"", [""36243""]]]",ㄖㄣˋ ˙ㄉㄜ,rènde,,,,
2371,任何,任何,4*,核心詞,510,214,"[[""任何"", [""36270""]]]",ㄖㄣˋ ㄏㄜˊ,rènhé,,,,
2372,人家,人家,4*,2.日常起居,110,436,"[[""人家"", [""36107"", ""36108""]]]",ㄖㄣˊ ㄐㄧㄚ,rénjiā,,,,
2373,人類,人类,4*,核心詞,292,279,"[[""人類"", [""36084""]]]",ㄖㄣˊ ㄌㄟˋ,rénlèi,,,,
2374,人們,人们,4*,核心詞,311,70,"[[""人們"", [""36062""]]]",ㄖㄣˊ ˙ㄇㄣ,rénmen,,,,
2375,人民,人民,4*,1.個人資料,114,126,"[[""人民"", [""36065""]]]",ㄖㄣˊ ㄇㄧㄣˊ,rénmín,,,,
2376,人生,人生,4*,核心詞,261,271,"[[""人生"", [""36159""]]]",ㄖㄣˊ ㄕㄥ,rénshēng,,,,
2377,任務,任务,4*,核心詞,90,92,"[[""任務"", [""36280""]]]",ㄖㄣˋ ㄨˋ,rènwù,,,,
2378,扔,扔,4*,核心詞,14,4,"[[""扔"", [""36305""]]]",ㄖㄥ,rēng,,,,
2379,日常,日常,4*,核心詞,79,53,"[[""日常"", [""35893""]]]",ㄖˋ ㄔㄤˊ,rìcháng,,,,
2380,日出,日出,4*,核心詞,7,7,"[[""日出"", [""35896""]]]",ㄖˋ ㄔㄨ,rìchū,,,,
2381,肉類,肉类,4*,10.餐飲、烹飪,5,8,[],ㄖㄡˋㄌㄟˋ,ròulèi,,,,
2382,入,入,4*,核心詞,106,119,"[[""入"", [""36412""]]]",ㄖㄨˋ,rù,,,,
2383,如今,如今,4*,核心詞,121,77,"[[""如今"", [""36338""]]]",ㄖㄨˊ ㄐㄧㄣ,rújīn,,,,
2384,入境,入境,4*,5.交通、旅遊,4,12,"[[""入境"", [""36433""]]]",ㄖㄨˋ ㄐㄧㄥˋ,rùjìng,,,,
2385,弱,弱,4*,核心詞,39,29,"[[""弱"", [""36482""]]]",ㄖㄨㄛˋ,ruò,,,,
2386,若是,若是,4*,核心詞,68,13,[],ㄖㄨㄛˋ ㄕˋ,ruòshì,,,,
2387,賽跑,赛跑,4*,4.休閒、娛樂,6,7,"[[""賽跑"", [""38778""]]]",ㄙㄞˋ ㄆㄠˇ,sàipǎo,,,,
2388,三角形,三角形,4*,核心詞,9,6,"[[""三角形"", [""38884""]]]",ㄙㄢ ㄐㄧㄠˇ ㄒㄧㄥˊ,sānjiǎoxíng,,,,
2389,掃把,扫把,4*,2.日常起居,4,7,"[[""掃把"", [""38816""]]]",ㄙㄠˋ ㄅㄚˇ,sàobǎ,,,,
2390,嫂嫂,嫂嫂,4*,核心詞,7,2,"[[""嫂嫂"", [""38814""]]]",ㄙㄠˇ ˙ㄙㄠ,sǎosao,,,,
2391,色彩,色彩,4*,核心詞,40,32,"[[""色彩"", [""38754""]]]",ㄙㄜˋ ㄘㄞˇ,sècǎi,,,,
2392,沙,沙,4*,核心詞,25,53,"[[""沙"", [""33782""]]]",ㄕㄚ,shā,,,,
2393,沙灘,沙滩,4*,4.休閒、娛樂,13,17,"[[""沙灘"", [""33790""]]]",ㄕㄚ ㄊㄢ,shātān,,,,
2394,沙子,沙子,4*,13.自然環境,6,17,"[[""沙子"", [""33804""]]]",ㄕㄚ ˙ㄗ,shāzi,,,,
2395,上帝,上帝,4*,15.文化,96,17,"[[""上帝"", [""34887""]]]",ㄕㄤˋ ㄉㄧˋ,shàngdì,,,,
2396,傷害,伤害,4*,12.安全,99,93,"[[""傷害"", [""34840""]]]",ㄕㄤ ㄏㄞˋ,shānghài,,,,
2397,上街,上街,4*,核心詞,5,8,"[[""上街"", [""34911""]]]",ㄕㄤˋ ㄐㄧㄝ,shàngjiē,,,,
2398,傷心,伤心,4*,核心詞,39,23,"[[""傷心"", [""34846""]]]",ㄕㄤ ㄒㄧㄣ,shāngxīn,,,,
2399,少年,少年,4*,1.個人資料,62,15,"[[""少年"", [""34067""]]]",ㄕㄠˋ ㄋㄧㄢˊ,shàonián,,,,
2400,少女,少女,4*,1.個人資料,33,7,"[[""少女"", [""34070""]]]",ㄕㄠˋ ㄋㄩˇ,shàonǚ,,,,
2401,設計,设计,4*,3.職業,269,206,"[[""設計"", [""33983""]]]",ㄕㄜˋ ㄐㄧˋ,shèjì,,,,
2402,社區,社区,4*,8.教育、學習,122,243,"[[""社區"", [""33950""]]]",ㄕㄜˋ ㄑㄩ,shèqū,,,,
2403,身,身,4*,7.身體、醫療,456,280,"[[""身"", [""34593""]]]",ㄕㄣ,shēn,,,,
2404,伸,伸,4*,7.身體、醫療,22,7,"[[""伸"", [""34574""]]]",ㄕㄣ,shēn,,,,
2405,身材,身材,4*,7.身體、醫療,33,10,"[[""身材"", [""34623""]]]",ㄕㄣ ㄘㄞˊ,shēncái,,,,
2406,身分,身分,4*,3.職業,84,45,"[[""身分"", [""34597""]]]",ㄕㄣ ㄈㄣˋ,shēnfèn,,,,
2406,身份,身份,4*,3.職業,84,45,[],ㄕㄣ ㄈㄣˋ,shēnfèn,,,,
2407,深刻,深刻,4*,核心詞,65,80,"[[""深刻"", [""34639""]]]",ㄕㄣ ㄎㄜˋ,shēnkè,,,,
2408,深夜,深夜,4*,核心詞,19,6,"[[""深夜"", [""34669""]]]",ㄕㄣ ㄧㄝˋ,shēnyè,,,,
2409,甚至,甚至,4*,核心詞,491,370,"[[""甚至"", [""34774""]]]",ㄕㄣˋ ㄓˋ,shènzhì,,,,
2410,生產,生产,4*,3.職業,125,164,"[[""生產"", [""35069""]]]",ㄕㄥ ㄔㄢˇ,shēngchǎn,,,,
2411,升級,升级,4*,3.職業,6,5,"[[""升級"", [""34992""]]]",ㄕㄥ ㄐㄧˊ,shēngjí,,,,
2412,勝利,胜利,4*,4.休閒、娛樂,60,10,"[[""勝利"", [""35226""]]]",ㄕㄥˋ ㄌㄧˋ,shènglì,,,,
2413,生命,生命,4*,核心詞,381,370,"[[""生命"", [""35015""]]]",ㄕㄥ ㄇㄧㄥˋ,shēngmìng,,,,
2414,生肖,生肖,4*,核心詞,2,3,"[[""生肖"", [""35061""]]]",ㄕㄥ ㄒㄧㄠˋ,shēngxiào,,,,
2415,生長,生长,4*,13.自然環境,42,124,"[[""生長"", [""35067""]]]",ㄕㄥ ㄓㄤˇ,shēngzhǎng,,,,
2416,時代,时代,4*,核心詞,275,151,"[[""時代"", [""33367""]]]",ㄕˊ ㄉㄞˋ,shídài,,,,
2417,適當,适当,4*,核心詞,77,35,"[[""適當"", [""33741""]]]",ㄕˋ ㄉㄤˋ,shìdàng,,,,
2418,實際,实际,4*,8.教育、學習,190,197,"[[""實際"", [""33424""]]]",ㄕˊ ㄐㄧˋ,shíjì,,,,
2419,失戀,失恋,4*,6.社交、人際,5,2,"[[""失戀"", [""33138""]]]",ㄕ ㄌㄧㄢˋ,shīliàn,,,,
2420,室內,室内,4*,2.日常起居,0,0,"[[""室內"", [""33688""]]]",ㄕˋ ㄋㄟˋ,shìnèi,,,,
2421,時期,时期,4*,核心詞,149,105,"[[""時期"", [""33384""]]]",ㄕˊ ㄑㄧˊ,shíqí,,,,
2422,室外,室外,4*,2.日常起居,0,0,"[[""室外"", [""33692""]]]",ㄕˋ ㄨㄞˋ,shìwài,,,,
2423,失望,失望,4*,16.情緒、態度,52,24,"[[""失望"", [""33189""]]]",ㄕ ㄨㄤˋ,shīwàng,,,,
2424,實現,实现,4*,8.教育、學習,91,34,"[[""實現"", [""33433""]]]",ㄕˊ ㄒㄧㄢˋ,shíxiàn,,,,
2425,事業,事业,4*,3.職業,130,64,"[[""事業"", [""33666""]]]",ㄕˋ ㄧㄝˋ,shìyè,,,,
2426,適應,适应,4*,核心詞,70,56,"[[""適應"", [""33757""]]]",ㄕˋ ㄧㄥˋ,shìyìng,,,,
2427,實用,实用,4*,核心詞,27,21,"[[""實用"", [""33452""]]]",ㄕˊ ㄩㄥˋ,shíyòng,,,,
2428,首,首,4*,核心詞,143,113,"[[""首"", [""34262""]]]",ㄕㄡˇ,shǒu,,,,
2429,受得了,受得了,4*,核心詞,3,3,[],ㄕㄡˋ ˙ㄉㄜ ㄌㄧㄠˇ,shòudeliǎo,,,,
2430,收費,收费,4*,2.日常起居,6,6,"[[""收費"", [""34092""]]]",ㄕㄡ ㄈㄟˋ,shōufèi,,,,
2431,收集,收集,4*,8.教育、學習,25,66,"[[""收集"", [""34114""]]]",ㄕㄡ ㄐㄧˊ,shōují,,,,
2432,受騙,受骗,4*,12.安全,5,2,"[[""受騙"", [""34295""]]]",ㄕㄡˋ ㄆㄧㄢˋ,shòupiàn,,,,
2433,手術,手术,4*,7.身體、醫療,53,61,"[[""手術"", [""34216""]]]",ㄕㄡˇ ㄕㄨˋ,shǒushù,,,,
2434,熟悉,熟悉,4*,核心詞,77,53,"[[""熟悉"", [""34153""]]]",ㄕㄡˊ ㄒㄧ,shóuxī,,,,
2435,叔父,叔父,4*,1.個人資料,10,0,"[[""叔父"", [""35364""]]]",ㄕㄨˊ ㄈㄨˋ,shúfù,,,,
2436,數學,数学,4*,8.教育、學習,76,41,"[[""數學"", [""35464""]]]",ㄕㄨˋ ㄒㄩㄝˊ,shùxué,,,,
2437,梳子,梳子,4*,2.日常起居,5,0,"[[""梳子"", [""35288""]]]",ㄕㄨ ˙ㄗ,shūzi,,,,
2438,帥哥,帅哥,4*,核心詞,3,3,"[[""帥哥"", [""35578""]]]",ㄕㄨㄞˋ ㄍㄜ,shuàigē,,,,
2439,雙方,双方,4*,14.社會,81,65,"[[""雙方"", [""35806""]]]",ㄕㄨㄤ ㄈㄤ,shuāngfāng,,,,
2440,睡眠,睡眠,4*,7.身體、醫療,71,40,"[[""睡眠"", [""35737""]]]",ㄕㄨㄟˋ ㄇㄧㄢˊ,shuìmián,,,,
2441,說不定,说不定,4*,核心詞,47,28,"[[""說不定"", [""35512""]]]",ㄕㄨㄛ ㄅㄨˊ ㄉㄧㄥˋ,shuōbúdìng,,,,
2442,絲,丝,4*,核心詞,60,34,"[[""絲"", [""38575""]]]",ㄙ,sī,,,,
2443,四處,四处,4*,核心詞,49,26,"[[""四處"", [""38668""]]]",ㄙˋ ㄔㄨˋ,sìchù,,,,
2444,思考,思考,4*,核心詞,257,99,"[[""思考"", [""38547""]]]",ㄙ ㄎㄠˇ,sīkǎo,,,,
2445,死亡,死亡,4*,7.身體、醫療,118,151,"[[""死亡"", [""38628""]]]",ㄙˇ ㄨㄤˊ,sǐwáng,,,,
2446,四周,四周,4*,核心詞,53,17,"[[""四周"", [""38667""]]]",ㄙˋ ㄓㄡ,sìzhōu,,,,
2447,蒜,蒜,4*,10.餐飲、烹飪,4,7,"[[""蒜"", [""39240""]]]",ㄙㄨㄢˋ,suàn,,,,
2448,算了,算了,4*,核心詞,20,17,"[[""算了"", [""39246""]]]",ㄙㄨㄢˋ ˙ㄌㄜ,suànle,,,,
2449,算是,算是,4*,核心詞,79,122,[],ㄙㄨㄢˋ ㄕˋ,suànshì,,,,
2450,縮水,缩水,4*,9.購物、商店,2,4,"[[""縮水"", [""39116""]]]",ㄙㄨㄛ ㄕㄨㄟˇ,suōshuǐ,,,,
2451,抬,抬,4*,核心詞,36,25,"[[""抬"", [""10046""]]]",ㄊㄞˊ,tái,,,,
2451,擡,抬,4*,核心詞,36,25,[],ㄊㄞˊ,tái,,,,
2452,太極拳,太极拳,4*,4.休閒、娛樂,2,4,"[[""太極拳"", [""10114""]]]",ㄊㄞˋ ㄐㄧˊ ㄑㄩㄢˊ,tàijíquán,,,,
2453,彈,弹,4*,4.休閒、娛樂,49,31,"[[""彈"", [""8002"", ""10484""]]]",ㄊㄢˊ,tán,,,,
2454,攤販,摊贩,4*,9.購物、商店,4,7,"[[""攤販"", [""10445""]]]",ㄊㄢ ㄈㄢˋ,tānfàn,,,,
2455,談戀愛,谈恋爱,4*,6.社交、人際,6,7,"[[""談戀愛"", [""10469""]]]",ㄊㄢˊ ㄌㄧㄢˋ ㄞˋ,tánliàn'ài,,,,
2456,攤位,摊位,4*,9.購物、商店,6,10,"[[""攤位"", [""10449""]]]",ㄊㄢ ㄨㄟˋ,tānwèi,,,,
2457,湯圓,汤圆,4*,10.餐飲、烹飪,4,8,"[[""湯圓"", [""10589""]]]",ㄊㄤ ㄩㄢˊ,tāngyuán,,,,
2458,逃,逃,4*,12.安全,37,16,"[[""逃"", [""10187""]]]",ㄊㄠˊ,táo,,,,
2459,特點,特点,4*,核心詞,22,12,"[[""特點"", [""9981""]]]",ㄊㄜˋ ㄉㄧㄢˇ,tèdiǎn,,,,
2460,特性,特性,4*,核心詞,47,43,"[[""特性"", [""10007""]]]",ㄊㄜˋ ㄒㄧㄥˋ,tèxìng,,,,
2461,疼,疼,4*,核心詞,16,23,"[[""疼"", [""10659""]]]",ㄊㄥˊ,téng,,,,
2462,提高,提高,4*,核心詞,81,61,"[[""提高"", [""10712""]]]",ㄊㄧˊ ㄍㄠ,tígāo,,,,
2463,提供,提供,4*,核心詞,279,186,"[[""提供"", [""10716""]]]",ㄊㄧˊ ㄍㄨㄥ,tígōng,,,,
2464,體重,体重,4*,7.身體、醫療,45,26,"[[""體重"", [""10803""]]]",ㄊㄧˇ ㄓㄨㄥˋ,tǐzhòng,,,,
2465,梯子,梯子,4*,2.日常起居,6,1,"[[""梯子"", [""10695""]]]",ㄊㄧ ˙ㄗ,tīzi,,,,
2466,田,田,4*,核心詞,53,307,"[[""田"", [""11248""]]]",ㄊㄧㄢˊ,tián,,,,
2467,天空,天空,4*,13.自然環境,63,25,"[[""天空"", [""11133""]]]",ㄊㄧㄢ ㄎㄨㄥ,tiānkōng,,,,
2468,天生,天生,4*,核心詞,49,19,"[[""天生"", [""11191""]]]",ㄊㄧㄢ ㄕㄥ,tiānshēng,,,,
2469,挑戰,挑战,4*,核心詞,123,101,"[[""挑戰"", [""11032""]]]",ㄊㄧㄠˇ ㄓㄢˋ,tiǎozhàn,,,,
2470,調整,调整,4*,核心詞,73,55,"[[""調整"", [""11011""]]]",ㄊㄧㄠˊ ㄓㄥˇ,tiáozhěng,,,,
2471,鐵,铁,4*,核心詞,42,50,"[[""鐵"", [""10870""]]]",ㄊㄧㄝˇ,tiě,,,,
2472,聽話,听话,4*,核心詞,18,5,"[[""聽話"", [""11314""]]]",ㄊㄧㄥ ㄏㄨㄚˋ,tīnghuà,,,,
2473,通,通,4*,核心詞,62,39,"[[""通"", [""11861""]]]",ㄊㄨㄥ,tōng,,,,
2474,童年,童年,4*,1.個人資料,50,28,"[[""童年"", [""12049""]]]",ㄊㄨㄥˊ ㄋㄧㄢˊ,tóngnián,,,,
2475,同情,同情,4*,核心詞,47,7,"[[""同情"", [""11987""]]]",ㄊㄨㄥˊ ㄑㄧㄥˊ,tóngqíng,,,,
2476,統一,统一,4*,8.教育、學習,60,28,"[[""統一"", [""12097""]]]",ㄊㄨㄥˇ ㄧ,tǒngyī,,,,
2477,投資,投资,4*,3.職業,118,57,"[[""投資"", [""10328""]]]",ㄊㄡˊ ㄗ,tóuzī,,,,
2478,吐,吐,4*,核心詞,45,26,"[[""吐"", [""11560""]]]",ㄊㄨˋ,tù,,,,
2479,吐,吐,4*,核心詞,45,26,"[[""吐"", [""11552""]]]",ㄊㄨˇ,tǔ,,,,
2480,圖畫,图画,4*,核心詞,10,5,"[[""圖畫"", [""11473""]]]",ㄊㄨˊ ㄏㄨㄚˋ,túhuà,,,,
2481,圖書,图书,4*,8.教育、學習,21,4,"[[""圖書"", [""11484""]]]",ㄊㄨˊ ㄕㄨ,túshū,,,,
2482,兔子,兔子,4*,1.個人資料,32,10,"[[""兔子"", [""11569""]]]",ㄊㄨˋ ˙ㄗ/ㄊㄨˋ,tùzi,,,,
2482,兔,兔,4*,1.個人資料,32,10,"[[""兔"", [""11562""]]]",ㄊㄨˋ ˙ㄗ/ㄊㄨˋ,tù,,,,
2483,團,团,4*,核心詞,51,30,"[[""團"", [""11817""]]]",ㄊㄨㄢˊ,tuán,,,,
2484,團隊,团队,4*,3.職業,73,96,"[[""團隊"", [""11819""]]]",ㄊㄨㄢˊ ㄉㄨㄟˋ,tuánduì,,,,
2485,退,退,4*,9.購物、商店,43,40,"[[""退"", [""11760""]]]",ㄊㄨㄟˋ,tuì,,,,
2486,推動,推动,4*,3.職業,55,98,"[[""推動"", [""11696""]]]",ㄊㄨㄟ ㄉㄨㄥˋ,tuīdòng,,,,
2487,挖,挖,4*,核心詞,38,58,"[[""挖"", [""43093""]]]",ㄨㄚ,wā,,,,
2488,娃娃,娃娃,4*,核心詞,19,23,"[[""娃娃"", [""43115""]]]",ㄨㄚˊ ˙ㄨㄚ,wáwa,,,,
2489,外表,外表,4*,1.個人資料,33,17,"[[""外表"", [""43188""]]]",ㄨㄞˋ ㄅㄧㄠˇ,wàibiǎo,,,,
2490,完成,完成,4*,核心詞,205,193,"[[""完成"", [""43668""]]]",ㄨㄢˊ ㄔㄥˊ,wánchéng,,,,
2491,完美,完美,4*,核心詞,67,35,"[[""完美"", [""43653""]]]",ㄨㄢˊ ㄇㄟˇ,wánměi,,,,
2492,完整,完整,4*,核心詞,69,69,"[[""完整"", [""43667""]]]",ㄨㄢˊ ㄓㄥˇ,wánzhěng,,,,
2493,王,王,4*,15.文化,111,79,"[[""王"", [""44009"", ""44081""]]]",ㄨㄤˊ,wáng,,,,
2494,往往,往往,4*,核心詞,165,52,"[[""往往"", [""44080""]]]",ㄨㄤˇ ㄨㄤˇ,wǎngwǎng,,,,
2495,餵,喂,4*,2.日常起居,41,39,"[[""餵"", [""43585""]]]",ㄨㄟˋ,wèi,,,,
2496,為,为,4*,核心詞,2687,1519,"[[""為"", [""43557""]]]",ㄨㄟˋ,wèi,,,,
2497,危機,危机,4*,核心詞,78,153,"[[""危機"", [""43322""]]]",ㄨㄟˊ ㄐㄧ,wéijī,,,,
2498,微笑,微笑,4*,核心詞,92,23,"[[""微笑"", [""43444""]]]",ㄨㄟˊ ㄒㄧㄠˋ,wéixiào,,,,
2499,位置,位置,4*,2.日常起居,110,128,"[[""位置"", [""43551""]]]",ㄨㄟˋ ㄓˋ,wèizhì,,,,
2500,溫,温,4*,核心詞,10,46,"[[""溫"", [""43811""]]]",ㄨㄣ,wēn,,,,
2501,穩定,稳定,4*,7.身體、醫療,74,124,"[[""穩定"", [""43956""]]]",ㄨㄣˇ ㄉㄧㄥˋ,wěndìng,,,,
2502,問號,问号,4*,8.教育、學習,3,3,"[[""問號"", [""43980""]]]",ㄨㄣˋ ㄏㄠˋ,wènhào,,,,
2503,文件,文件,4*,8.教育、學習,50,8,"[[""文件"", [""43878""]]]",ㄨㄣˊ ㄐㄧㄢˋ,wénjiàn,,,,
2504,文學,文学,4*,8.教育、學習,100,22,"[[""文學"", [""43886""]]]",ㄨㄣˊ ㄒㄩㄝˊ,wénxué,,,,
2505,握,握,4*,核心詞,46,13,"[[""握"", [""43165""]]]",ㄨㄛˋ,wò,,,,
2506,握手,握手,4*,6.社交、人際,18,9,"[[""握手"", [""43167""]]]",ㄨㄛˋ ㄕㄡˇ,wòshǒu,,,,
2507,誤點,误点,4*,5.交通、旅遊,2,1,"[[""誤點"", [""43079""]]]",ㄨˋ ㄉㄧㄢˇ,wùdiǎn,,,,
2508,吸,吸,4*,10.餐飲、烹飪,36,34,"[[""吸"", [""26235""]]]",ㄒㄧ,xī,,,,
2509,喜酒,喜酒,4*,15.文化,2,2,"[[""喜酒"", [""26429""]]]",ㄒㄧˇ ㄐㄧㄡˇ,xǐjiǔ,,,,
2510,喜事,喜事,4*,15.文化,4,1,"[[""喜事"", [""26440""]]]",ㄒㄧˇ ㄕˋ,xǐshì,,,,
2511,吸收,吸收,4*,7.身體、醫療,39,81,"[[""吸收"", [""26246""]]]",ㄒㄧ ㄕㄡ,xīshōu,,,,
2512,喜帖,喜帖,4*,15.文化,1,2,"[[""喜帖"", [""26423""]]]",ㄒㄧˇ ㄊㄧㄝˇ,xǐtiě,,,,
2513,吸菸,吸烟,4*,2.日常起居,6,2,"[[""吸菸"", [""26248""]]]",ㄒㄧ ㄧㄢ,xīyān,,,,
2514,西元,西元,4*,核心詞,47,55,"[[""西元"", [""26232""]]]",ㄒㄧ ㄩㄢˊ,xīyuán,,,,
2515,西裝,西装,4*,9.購物、商店,17,7,"[[""西裝"", [""26222""]]]",ㄒㄧ ㄓㄨㄤ,xīzhuāng,,,,
2516,下棋,下棋,4*,4.休閒、娛樂,9,7,"[[""下棋"", [""26625""]]]",ㄒㄧㄚˋ ㄑㄧˊ,xiàqí,,,,
2517,嚇一跳,吓一跳,4*,16.情緒、態度,5,4,"[[""嚇一跳"", [""26686""]]]",ㄒㄧㄚˋ ㄧˊ ㄊㄧㄠˋ,xiàyítiào,,,,
2518,現場,现场,4*,12.安全,49,166,"[[""現場"", [""27486""]]]",ㄒㄧㄢˋ ㄔㄤˇ,xiànchǎng,,,,
2519,現實,现实,4*,核心詞,121,29,"[[""現實"", [""27490""]]]",ㄒㄧㄢˋ ㄕˊ,xiànshí,,,,
2520,現象,现象,4*,核心詞,188,161,"[[""現象"", [""27477""]]]",ㄒㄧㄢˋ ㄒㄧㄤˋ,xiànxiàng,,,,
2521,限制,限制,4*,核心詞,85,58,"[[""限制"", [""27510""]]]",ㄒㄧㄢˋ ㄓˋ/ㄒㄧㄢˋ,xiànzhì,,,,
2521,限,限,4*,核心詞,85,58,"[[""限"", [""27501""]]]",ㄒㄧㄢˋ ㄓˋ/ㄒㄧㄢˋ,xiàn,,,,
2522,響,响,4*,2.日常起居,56,21,"[[""響"", [""28035""]]]",ㄒㄧㄤˇ,xiǎng,,,,
2523,相處,相处,4*,6.社交、人際,59,69,"[[""相處"", [""27898""]]]",ㄒㄧㄤ ㄔㄨˇ,xiāngchǔ,,,,
2524,鄉村,乡村,4*,2.日常起居,17,18,"[[""鄉村"", [""27981""]]]",ㄒㄧㄤ ㄘㄨㄣ,xiāngcūn,,,,
2525,相關,相关,4*,核心詞,145,76,"[[""相關"", [""27871""]]]",ㄒㄧㄤ ㄍㄨㄢ,xiāngguān,,,,
2526,詳細,详细,4*,核心詞,51,28,"[[""詳細"", [""28004""]]]",ㄒㄧㄤˊ ㄒㄧˋ,xiángxì,,,,
2527,想像力,想像力,4*,核心詞,29,7,"[[""想像力"", [""28031""]]]",ㄒㄧㄤˇ ㄒㄧㄤˋ ㄌㄧˋ,xiǎngxiànglì,,,,
2528,曉得,晓得,4*,核心詞,79,107,"[[""曉得"", [""27074""]]]",ㄒㄧㄠˇ ˙ㄉㄜ,xiǎode,,,,
2529,小販,小贩,4*,9.購物、商店,6,3,"[[""小販"", [""26975""]]]",ㄒㄧㄠˇ ㄈㄢˋ,xiǎofàn,,,,
2530,效果,效果,4*,7.身體、醫療,155,124,"[[""效果"", [""27102""]]]",ㄒㄧㄠˋ ㄍㄨㄛˇ,xiàoguǒ,,,,
2531,笑話,笑话,4*,核心詞,25,12,"[[""笑話"", [""27144""]]]",ㄒㄧㄠˋ ㄏㄨㄚˋ,xiàohuà,,,,
2532,效率,效率,4*,核心詞,57,38,"[[""效率"", [""27101""]]]",ㄒㄧㄠˋ ㄌㄩˋ,xiàolǜ,,,,
2533,小氣,小气,4*,核心詞,3,3,"[[""小氣"", [""27013""]]]",ㄒㄧㄠˇ ㄑㄧˋ,xiǎoqì,,,,
2534,笑容,笑容,4*,核心詞,45,36,"[[""笑容"", [""27148""]]]",ㄒㄧㄠˋ ㄖㄨㄥˊ,xiàoróng,,,,
2535,消失,消失,4*,核心詞,109,68,"[[""消失"", [""26903""]]]",ㄒㄧㄠ ㄕ,xiāoshī,,,,
2536,小提琴,小提琴,4*,4.休閒、娛樂,12,9,"[[""小提琴"", [""26982""]]]",ㄒㄧㄠˇ ㄊㄧˊ ㄑㄧㄣˊ,xiǎotíqín,,,,
2537,血型,血型,4*,7.身體、醫療,2,1,"[[""血型"", [""26790""]]]",ㄒㄧㄝˇ ㄒㄧㄥˊ,xiěxíng,,,,
2538,協助,协助,4*,核心詞,124,115,"[[""協助"", [""26723""]]]",ㄒㄧㄝˊ ㄓㄨˋ,xiézhù,,,,
2539,寫作,写作,4*,8.教育、學習,66,12,"[[""寫作"", [""26817""]]]",ㄒㄧㄝˇ ㄗㄨㄛˋ,xiězuò,,,,
2540,信件,信件,4*,11.公共服務,18,4,"[[""信件"", [""27820""]]]",ㄒㄧㄣˋ ㄐㄧㄢˋ,xìnjiàn,,,,
2541,信任,信任,4*,核心詞,80,43,"[[""信任"", [""27831""]]]",ㄒㄧㄣˋ ㄖㄣˋ,xìnrèn,,,,
2542,欣賞,欣赏,4*,4.休閒、娛樂,73,41,"[[""欣賞"", [""27721""]]]",ㄒㄧㄣ ㄕㄤˇ,xīnshǎng,,,,
2543,性別,性别,4*,14.社會,39,7,"[[""性別"", [""28297""]]]",ㄒㄧㄥˋ ㄅㄧㄝˊ,xìngbié,,,,
2544,幸福,幸福,4*,核心詞,115,203,"[[""幸福"", [""28328""]]]",ㄒㄧㄥˋ ㄈㄨˊ,xìngfú,,,,
2545,性格,性格,4*,1.個人資料,78,16,"[[""性格"", [""28306""]]]",ㄒㄧㄥˋ ㄍㄜˊ,xìnggé,,,,
2546,幸好,幸好,4*,核心詞,25,28,"[[""幸好"", [""28330""]]]",ㄒㄧㄥˋ ㄏㄠˇ,xìnghǎo,,,,
2547,幸虧,幸亏,4*,核心詞,10,3,"[[""幸虧"", [""28329""]]]",ㄒㄧㄥˋ ㄎㄨㄟ,xìngkuī,,,,
2548,形容,形容,4*,核心詞,49,48,"[[""形容"", [""28199""]]]",ㄒㄧㄥˊ ㄖㄨㄥˊ,xíngróng,,,,
